"그냥	10669
남겼어요	5176
슈패너	3632
불쾌하네	6467
맹맹해요	7363
가능한지	7045
파스쿠찌	7270
가만히	3096
있도록	5776
되니	1223
도보	6625
안되네요	4392
시간대	967
뿐임	5172
사고	6150
월급	4640
마실수	5203
꾸며	5864
챙겨주세요	7885
스튜디오	3210
어택	3068
소통	6097
200	7500
밍밍	893
찍찍	7636
try	7160
그날	2343
같네여	7927
들린다고	10647
판단	6368
널렸는데	6780
제외	1521
적지	5268
사과	2440
공연장	10160
케냐	4981
마스	511
들어주시고	5984
판다	5517
호기심	9293
편안합니다	7269
갈수록	2393
라지	4008
본다면	9783
됐는데	4759
아니여서	1749
독보	2168
옵션	189
있으시네요	291
회원	8057
빨라요	4681
배려	2360
감각	2008
정이	638
예쁘고요	7797
오고있어요	9514
일부러	2535
가능해요	4436
신선한	3240
렐레	6886
프렌치토스트	2967
오려구요	5608
용하고	7558
보이차	5225
놀랬어요	8247
하다만	7719
그다지	8626
그냥	220
뚱뚱한	9634
들어요	664
진해서	245
마시	122
쫀득	1302
정작	4712
호텔	1555
않았으나	8365
순삭	2786
마실	165
문화	2702
때리는	9727
명가	5944
꿀맛	6189
참음	7550
커피우유	9022
화장실	532
쑥맛	6809
마신	3862
러버	7454
쁘띠	5437
데이	1416
그랬다	2939
참을	5387
없습니다만	10264
나빴어요	8121
가니까	2108
점점	5469
기다렸다가	10132
보이진	821
답답하지	6752
양해	6835
딱이고	9457
점정	10064
만들었던	3176
보이지	950
놔서	3757
그랬지만	5644
숙성	1523
가긴	7900
어렵지	10375
좋겟어용	9997
가기	1000
가길	5314
하게	2309
2만원	5263
남산타워	4355
마싯	4526
초기	5349
마십	7894
마심	3970
입니다요	5342
알았지만	10307
어떡하지	9355
좋았지	6808
#가락동빽다방	9816
남았는데	8645
24시간	4617
아니라서	2526
어이없어서	4655
가는듯	3725
예의	3518
대한	791
드시면	1623
대하	2000
괜찮았네요	7240
가버리시네요	7647
대학	5327
latte	6135
불친절	670
가까	8187
한개	2852
계획	5742
된다	6659
think	10829
대해	581
몇개	3600
코엑스	6722
맛있다길래	6961
하지도	649
넣는걸	10313
동문	8333
올려줌	6147
가던지하라고	8728
나을듯	8615
배고파서	3655
싶으신	7461
어떡해요	9791
나서도	2736
쏟았는데	4440
bbbbb	9921
드려요	1340
의심스러울	4527
열어주세요	7740
카페모카	3526
보았습니다	4491
넝쿨	10343
눈데	5341
나왔지만	6529
차지	1660
맛있다는	4733
치열	2842
6/14	2880
하시지	7975
진절머리	8989
해서인지	10225
당황	25
두고	3805
괜찮	7290
감격	1977
접종	6300
주신는거	8745
비록	8971
주간	5243
마셨고	8238
하고	595
만드시더라고요	8923
같은것을	7022
동물	3660
아니네요	6739
이겠군요	6408
순서	7971
아늑하니	8810
문후	8201
클래식	58
골랐다	8470
주가	4579
총각	7001
찻잔	282
저쪽	10673
클래스	10036
홍콩	1872
찾으	1339
예뻐서	833
쐈어	3334
만한데	8749
메뉴	166
죄다	1842
되어서	2233
비롯	8123
가보는	9292
kuchens	8684
달았다	68
울렸어요	10007
와서	1315
평이한	8819
30분	2256
온다면	7434
지지마	7923
피나	9795
가보니	6480
계시던데	761
같았는데	4848
house	7304
괜찮았음	2692
걷다가	5554
한결	8288
청계산	8861
땅콩	6035
달다어요	1346
메는	9433
크레페	6974
커피집	4619
찾은	7404
없어졌어요	2673
해보시는	9460
찾을	1688
여쭤	576
회전	557
쓰레기	1138
프라	3765
hours	7696
예전	1406
시켰다고	10850
적당해서	1844
뇌물	7101
모히또	8610
나은듯	5910
건지는	8157
채운	5028
반박	9129
제작	4222
만족하고	2182
풀이	4299
stylish	8718
한계	7505
점주	6052
반미	8260
제일	660
많아지면서	9644
채용	10353
녹아	3522
하시질	9792
크에	6576
가다가	4522
대형	3532
맛있으면	5800
착해서	3254
있었음	2410
제재	8838
눕는	10723
할거	2400
않겠다는	2094
학교	4689
하구	2141
할건	8779
힘들었음	5052
채워	5477
불쾌	6941
예정	2335
하지는	5990
정당하게	8142
샤베트	7733
소파	992
쉬러	2246
돋보였습니다	7123
맛있었지만	2927
커피점	6572
사기	5051
벌이려고	8824
예상외	4551
살구	10035
참조	7614
"한국	10046
학구	4880
우동	5753
먹어서	1740
숟가락	3683
할게	591
할것	2688
나더라구요	3047
일본어	9446
벗고	3424
페퍼민트	10196
대화	569
ㅋㅋㅋㅋㅋ	125
포르투갈	6607
피넛	5241
드러져있고	10188
상가	3204
bright	7143
동반	1268
trails	8528
들어가냐고	3917
맛있긴하지만	2935
갈까	8804
불편함을	8980
별다방	8086
대방역	7974
워낙	2968
부탁	3691
갔고	5823
쓰여서	3506
나빴음	8483
얹어주고	9911
않으려고	9923
기대는	6962
불편함이	1905
체리	2924
순수	4429
과자류	7980
빠지곤	8828
배리	6459
치워	9475
돼있던	2116
까놀레	9680
좋겠음	563
모르겠으나	2041
신기하네요	8022
기발하다	1373
1분	4270
싶다면	1557
몰랐네요	1681
완성	8778
교우	10273
바보	2716
좁은데	1562
똑띠	9958
즐길수	7257
주고	8
그랬던	9988
지하	2738
프로즌	6239
부서질꺼	8176
분실물	1089
friendly	5445
나머진	9479
치렁치렁	10208
한국	776
불편해요	2471
나머지	6347
빼는	8560
아저씨	52
순수한	10033
프렌	2238
2분	6050
개개	2996
된다면	8219
대회	8112
하십니다	2752
느낌나고	4092
day	6140
주관	8998
아늑하도	9787
프레	1193
갖고	7381
갈꺼	9627
혜화	7710
품은	10187
부터	1033
조은데	9691
아니에요	903
로나	5617
하려다가	6344
지해	8704
3분	7023
레몬	934
올려진	5535
3000원	4921
그늘	5557
고풍	8421
깨끗하구	2666
솔트	1337
꽁무니	9734
운동	2822
기간	4450
하기	665
프로	774
리저	4626
솔티	837
교육	1163
그니	1280
불편하지	5508
하긴	1044
회용컵	9762
반복	787
시리즈	1945
필요없이	10500
제조	4732
수십	8287
희귀	8996
없습니다	2732
불쾌하다	5058
없는듯	5937
직함	9370
라마르	6635
괜춘	2683
플라워	9306
아니었음	3915
실패한	2718
5분	376
초콜릿	221
같고	1307
신림로	1363
싶었는데	3123
2900원	9161
두기	1237
걸려요	3664
그닥	1460
귀리	5660
더치커피	6037
하길	1655
비린	6256
나을지도	7399
이만원	6591
지향	7989
진한	1139
없으면	2313
3시간	5462
주십니다	414
플랫	69
없으며	1820
내후년	9037
싸지도	7280
했습니다	1367
탄산수	3606
원한다면	10461
잡힘	4066
볼수있어	10847
잡힌	3463
대박날듯	5755
des	8683
맛있긴	1774
책장	5020
음료수	3422
cube	8904
그대	8396
커다란	9571
오래되서	5197
하야오의	10095
치자	10695
스벅중	729
영등포	1017
뚱카롱	1517
웃는	1877
가봤던	5567
진해	6033
즐기지	8401
볼거에요	9664
유리창	536
뭐해	2617
맙시	4911
우드	5073
세미나	6992
감기	2135
방문	185
이미지	6064
당겨야	10680
그러네요	7
고픈	1583
커피컵	7578
오염	7639
들리지도	9200
가끔	834
분한테는	9512
되어있습니다	10806
이해도	5037
리좀	5162
말라있고	8613
된듯	8208
불러야	4658
상관	1694
채워져있었네요	9636
묵직하게	10667
좋아지네요	3438
노원	3288
말앗는데	10527
섞이지도	10724
선생님	7559
미세	9252
알아서	2068
진행	7741
하지만	993
합계	9800
되었지만	10439
머랭	4208
채우고	6336
소품	285
각박하게	9508
정중히	10555
플레	301
같구	9498
밤바	8198
책정	3151
마셨던	5304
맞는거	2948
staff	5446
마늘빵	7100
9분	8043
그루트	9663
망하면	7325
같이가주시고	10404
쇼콜라	4039
쫀뜩	6176
묘옹무응	4631
returning	7171
좋고요	876
괜츈	5750
제주	7640
합격	5659
보였지만	5737
did	6691
색감	5291
그러나	1899
있었네요	3032
가로수길	5938
고해	1990
기계	2758
마시려면	8116
후식	1810
미소	4380
카카오	3893
막아	1863
가나	3540
마사지	4542
있으시고	7056
먹어야	4925
옆집	6329
10월	5734
마셨다	4816
오오	1251
그렇구	9407
젤젤	10552
품절	1457
장히	8815
고함	1594
22시	2496
맞습니다	4266
묵직하고	7405
두께	8166
마약	4775
벌꿀	10516
취향	1422
기고	3187
비싼것	5577
internationale	8682
열차	10076
주기	10331
시간	145
커피콩	3048
11월	4889
했었습니다	7054
그랬는지	7408
시각	964
맨손	5692
잡아서	6365
30~40분	7127
안경점	9496
피는	2449
먹고싶으면	2605
청결하고	5148
6000원	8326
back	6707
그치만	340
고소해요	4288
플로	8441
식감	916
만씨	10566
비싸고	1948
고향	4473
적혀있는데	6166
돌다가	9464
12월	3964
짭쪼롬	5218
팔아요	8910
들었음	535
마시구요	8563
멀웨어	9587
편하게	2205
될듯	6810
노을	3926
비싼거	7410
24시	4511
바빠	5846
길가	3358
캐셔	5691
월넛	6892
느껴져	8697
근데	430
엄청나게	4084
녹음	4275
쾌적합니다	2587
푸석푸석하다	4562
에타	4769
한껏	7255
이유나	10192
씹혀서	4901
부리고	8026
기계로	4153
찻집	6614
질하며	10049
일일이	3581
느낌이었는데	5393
녹은	8286
상권	2767
웃으시며	10559
#요미스라이스요거트	9844
할까	8489
빌리	8249
몰라서	4125
확실히	3624
목요일	5370
맛없어서	2992
중간	543
주신다	2829
심하네요	4727
고소함을	10621
달고나	5045
캬라멜	3609
오우	420
노인	6280
빠르게	2625
이었으나	6658
3-4	5664
패스트푸드	7924
투톱	10129
많아	1304
와썹	4632
루미큐브	10402
남는샷	418
만약	3942
made	6000
더워요	6028
정확하게	8164
말씀	3952
오월	1009
전체	284
기구	10257
특색	823
being	6690
지내요	8993
brew	10327
프슈페	10674
같긴	1783
고쳐야	9424
울려서	1988
가네	8908
프리	1781
전시회	2193
할수있는	4102
친절	730
미숙	6025
미수	10457
3.4	5628
3.5	2806
제지	3429
3.8	8473
고소함이	4178
미술	7627
길게	3838
don	7150
적었음	8427
않았음	1314
소한	6975
퓨로롱	4611
않았을	6855
느껴질	1328
주는거	9301
블렌딩	6231
노잼	2390
느껴진	1418
귀찮아서	9336
주는건	10460
길넛해	10594
매스	7543
느껴짐	3503
많았어요	2279
케이크	15
없었습니다	4239
하겠다고	7047
비싸긴	887
왕성	5500
07~24	8650
년층	5892
사라짐	7932
zealous	6005
만들어주는것도	9772
갔으나	2342
야했습니다	6970
있겠지만	4931
아늑하고	4800
300	3203
사나	7435
가이드	9905
돌아도	2874
먹었는데요	4785
주는게	8846
요리	373
시공	8482
특성	3190
공포	3573
가급적	2103
리지	3315
숲속	6103
블렌드	1295
쓰게	7691
usb	10426
해주셨는데	4361
먹어요	345
하셨는데	2158
신건	3012
다녀요	9870
노점	8185
럼블	241
카야	2152
더치	4353
송파	9823
시골	2798
매실	4525
싶더니	8568
로투스	2952
효율	9032
방법	1543
바라네요	10240
마들렌	453
그렇긴	6845
시끄러웠어요	5955
스크류바	10506
티몬	3565
해결	7425
재구매	3110
샐러드	2562
내리락	10287
맥심	6063
실감	2792
연출	4928
신게	7105
당연한데	10535
한남동	6456
별루임	4161
미스	9212
길고	1258
1천원	6931
ㅠㅡㅠ	299
끊고	4533
어플	8087
오일	10212
괜찮았어용	3461
첨부	3907
엔터	8063
신경	286
이쁘네요	2379
3500원	5207
되어있지만	8784
시켰었는데	1067
오이	8561
나왔습니다	2726
잠봉뵈르	7390
마셨네요	5031
요망	8713
없으니까	2566
깜빠뉴	4625
빠지는	8622
배민	4758
괜찮았어요	740
믹스	7596
make	7206
ㅠㅠㅠ	352
인더스트리얼	8876
독서	8818
ㅠㅠㅜ	5282
조심하세요	10004
높아	4825
쓴거	7918
부었다고	8874
몰랐어요	7687
쓰고	3008
여친	7861
말던지	9087
없이도	5555
오네요	1291
배불러요	7563
해골	8403
누락	5286
3만원	7764
망해라	7618
꽁초	9692
사람인	9648
가벼운데	7726
사먹으면서	7781
due	10145
부족해서	3064
16일	5735
기름기	8542
손해	6307
오잉	5009
벚꽃	7526
00	4460
쓴게	7109
재밌다	6122
01	7159
03	9799
빨라	10816
04	9833
05	6479
06	9845
07	6549
린지	10205
08	3462
시국	3300
진흙	4362
외부	523
355	7498
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	4695
구역	5301
그렇다고	3209
기기	5594
꽉찬	6288
동행인	9243
신고	5399
하더라구요	3287
꽉참	6285
음식점	5340
받으세요	7395
10	2463
11	1849
12	3458
코딱지	2997
13	10499
14	9019
15	2881
16	9548
수압	9747
17	9549
빨래	6669
18	7197
19	5626
치즈	59
그딴	5140
가봐도	7783
비밀	1923
360	7585
18일	7574
특별하게	1472
양파수프	4495
많구요	3159
떨어진다	639
20	2879
팠네요	4404
묵묵히	10010
터져서	10344
21	9774
22	7126
그때	2567
23	6797
24	3930
26	9815
27	1846
28	9818
밀쉐	10507
늦은것도	8094
고소하네요	6111
내려놓는	9980
소화	9359
쳐다보고	3914
따뜻하게	477
용량	3638
받으실	5975
하나	359
품질	6515
대성공	7334
30	2022
기다리기	5180
workers	7214
31	6972
만요	7857
하냐	8627
머리	2
퍼지는	2169
친절하시고요	5315
중국	3799
특수	5495
않아요	235
마셔도	2574
함께	944
마을	3892
many	7481
갑니다	1141
residential	8717
하더라도	3019
오전	1151
40	7293
막은	4745
가는	1702
씻지도	3490
40분	4277
착해요	4947
마음	534
만원	3616
이었는데	2368
주기도	4894
컬러	7666
막아놓음	10871
50	696
웃으면서	5191
받으신	5532
한바탕	10728
마인	7776
카스테라	1464
갈리지도	1985
정착	6599
해보려고여	9925
dense	5463
가능	424
당연하듯	9994
오긴하는데	10315
엘리베이터	5250
시급	6934
무뎌져	10769
아쉽다	1050
나가야	4388
60	5573
마이	1692
파롤	4031
크진	6414
knock	10304
온전	7231
편하니께	7777
먹을거면	4977
정책	7508
그램수를	8978
시기	4770
잔잔하다	7000
크지	1584
해야하나	4295
비번	2773
바쁘	3055
생갈	6903
하네	2221
한남	7478
운칠기삼	9467
아니고요	5680
녹은거	6440
바쁠	5748
72	10758
생각	152
되어야	5290
따뜻한게	10727
가니	95
마자	1744
바쁜	1952
mask	6012
기다리라고	6666
신규	7556
정겨운	3869
초당	2925
택배	10349
식기	432
부푼	10783
갑자기	2109
시켜도	2981
가다	7973
위국	9753
따뜻하고	5395
구워	2835
만드시는거	3103
괜찮겠지	9413
따뜻한거	3990
맛있는데요	8958
하였는데	8335
마인드	2095
복불복	4207
귀요미	4457
쫀맛	4552
사라져	8323
방심한	9274
하자면	2071
쩔어있는데	1608
비추에요	3940
편안해요	5337
챠이	6852
버리는데다가	10682
바삭	2643
빠른	3433
바사	8161
갔나	1860
그렇고	2664
찾아갈	4386
비슷하게	6113
lost	7148
들어오면	4941
않던데	5439
없이는	5828
패딩	1110
예뻐용	3051
후안	8576
끊김	8966
많을	7268
45분	8311
기다릴	3215
와야	7119
많은	100
강남	2382
work	6133
정체	8393
칠해놓은	10592
불편	1792
만일	10414
많음	1224
기다림	1968
맛있구	1166
확실한	5388
맞아	5324
개꿀	5685
예뻐요	1320
빠름	6390
맛있다고	1758
먹으려고	2085
먹었슴	4972
목격	3825
멋집니다	4446
비싸게	2782
넣으니까	10214
만이	8459
love	6129
스토리	3477
신기	1197
가던	5752
싫고	7546
좋아한다면	4849
불평	10252
쓰기	7296
티백	2230
맛없	105
가고싶다	3801
마셨어요	6155
1~2	5886
트입니다	7670
묵직한	5604
받아서	3679
우려	1885
사는	1856
많이	19
녹지	3647
보내기에	5421
떨어지는	2943
생겨	4524
간다	464
쩔은	9649
눌러	2882
매우우수던데	10630
싶지만	2447
비빔밥	6653
구의	10126
존맛임	1918
멀리	797
단호박	1807
밍숭맹숭	7879
호다닥	7075
파운드	1296
엔틱	3554
파이안에	8125
홈페이지	6315
싱거	8025
수용	2765
천사	7825
싶었습니다	1510
구입	1769
기다리고	4618
도시	541
좋겠습니다	1211
2500	7906
시키라고	8850
조금씩	248
ect	8357
원두	55
맑은	5885
애매함	7762
생경	9702
카이	4744
hunter	10857
구이	10790
갑니당	2249
해주던가	4169
사다	5575
맛있고	346
애매한	1756
thinner	6709
특별한건	5637
부피	2060
여기는	2076
갔었어요	8304
잘해줘요	9472
바뀌고	2626
재밌는	2180
주네	4135
겉바속쫀해	4783
위기	10729
비슷한거	8072
용하고있어요	6507
쌀국수	6589
천상	4746
도심	388
렬화되	8355
눈부심	10661
아지트	1622
온줄	6838
하시더군요	8633
햄버거	1294
비슷하고	2840
맛있게	1140
사먹는	4772
별개	7285
특이한	936
가도	1076
만점	2827
아담한	1177
기다린	1684
어두움	4686
우롱	6042
클리어	9199
풍부하고	7133
그럴거면	4281
특이함	4610
괜찮았습니다	4220
생겼네요	5543
적나라하게	9024
어리둥절했음	3834
삿냐	9697
변경	3666
높음	2885
한다고	2439
다시는안	10347
기다리게	8059
넓습니다	8080
나쁘지도	4183
닫았다를	10176
짭짤하면서	8386
높은	382
그렇게	549
않으므로	9208
부르는	6639
오지	2373
마스터	7470
답답한	3595
흔들	3661
디저트	66
어울리는	864
편안했습니다	9525
반성	7930
이러니까	4835
수유	2425
놀라서	7789
사소한	6362
머뭇	5289
어휴	8628
덩치	9497
거북이	7534
제철	2624
달았어요	7397
국적	5707
마주	4072
열어서	7315
화이트	70
두셔서	7787
하는	88
슴둥	10282
땡겨서	9380
항아리	6229
챙기는것	10577
구점	8423
만족	85
동생	7009
높이	2847
먹물	3808
하세여	7525
한눈	8703
르솔레이	10800
굳은	4845
된다는걸	1822
스피커	1896
파리	641
퉁퉁	8380
강서구	6673
했고	564
가는거라면	3280
financier	7167
타서	2660
던킨	7516
나온다고	10352
베이컨	256
신대방역	9565
싶습니다	871
싫습니다	9169
와요	1866
여타	4338
싶게	9711
분한	10451
신선한데	28
두는	9529
빨리	629
그런듯	7320
놓인	8458
퍼내서	10444
독특해서	2549
발생	1901
옷장	7115
움직이는데	10014
수의	7462
화이팅	8967
규모	1012
컬리	4585
하늘	1634
로딩	4393
특별한지는	10258
딱히	1043
다쳐도	8390
까먹는	5142
싰구	8554
조심	4721
바쁘셔서	7330
어렵지만	2931
분해	5053
러시	9157
맛있었다	1578
여태	2807
와우	4558
하니	192
해와서	5125
해주세용	3305
순위	8670
동선	6624
물리는	4493
굳이	962
조식	7415
됐으면	9984
해주세요	600
탄산	5402
모금	1218
집어서	4692
죽을것	10779
넉넉하게	5311
뿌리치며	9601
답답함	4205
사도	3699
그람	10376
넉넉하고	77
망원	5549
부드러워서	5481
인테리어	118
눅눅하고	5798
싸게	6765
stufy	8529
하세요	1191
싼값	4468
구조	937
흔쾌히	4262
아래쪽	6187
숙입	10543
하다	260
운운하는건	7753
메론	4647
뿌려셔	10753
스페셜	1930
그란	7678
모기	269
핫스팟	4516
개념	5117
최대로	7700
그램	8255
먹었을	3464
더러워서	819
살다	2117
울려요	2970
숨겨진	2483
작아서	1730
먹었음	2662
기대하고	1859
극락	3973
싶고	1216
묻어서	4844
그래	3702
투하	3492
사운드	4089
양상추	8171
비밀번호	8953
다른거하세요	10717
좋네요	473
만든것	1777
생귤	4856
하시던가	10495
마스크	310
받았어요	1279
하셨습니다	8632
달지두	6197
다닥다닥	435
아니였어요	9177
가득	1429
잔잔하고	3454
휘핑크림	5949
개노	1962
츠티	7088
1시	684
아프면	9716
판매	1466
미에	1047
물어봐	4462
버드	10839
블로그	5658
끊기고	809
쓰레기통	5606
마싯음	519
깊구요	10062
종사	7537
그러	9312
기네	10568
해주고	4278
생길	9683
우리	1281
수정	727
멀어졌지만	10335
꾸며주시는거	8556
그럴	3797
2시	722
생기	1090
크리스탈	10081
갔는데	276
그런	920
이태원	6522
생긴	173
프랜차이즈	426
싸고	1669
하세용	4172
special	7180
수저	7530
느립니다	8358
업그레이드	4396
애프터	10831
가든	428
스무디	1389
롯데	4445
4.0	9857
슴디	6993
유가	10206
