청소	1565
질문	1802
따리	1205
유추	5328
곡물	329
한두	415
기는	2411
보여주는	3826
봐야	1534
인식	1689
들어감	3747
였나	1462
안되시면	5092
가득한	3005
그러는	5439
뺍니다	3493
친구	1307
하기는	1993
없다는	2305
아니어서	1259
방송	2805
뒤쪽	4164
하든	4030
하셔서	2670
공룡	4266
휴무	471
그릇	646
있다면	3265
하드	4647
그릭	631
그리	1144
했는데도	1956
편이	1032
번호	2995
아이	2975
느껴졌다	832
역대	3983
아인	1014
써서	2356
빠르고	4729
그린	5599
들어갔는데	1290
흔히	2534
되네요	1675
부려	5180
간질간질	2590
하프	666
추억	1501
이쁩니다	2219
color	3359
기대	30
그러려니	3424
기다려서	2278
10초	3953
와중	3187
좋아한다	4543
스럽네요	878
이러지	1387
#커피에반하다신월동점	4920
많아요	1323
가볼만	1085
원래	897
그림	422
not	522
들어가는	539
그러다	2522
골목	2735
새는	4131
잇지만	3139
편임	1109
편입	1450
빨갛게	5209
실망했어요	1265
다섯	1656
그렇네요	1873
나뉘는데	5125
생기는	616
was	2933
당연히	2231
돌아	3955
오게	3938
그러니	4478
주시는데	4792
what	2955
먹으러	1645
키위	5259
적당	1633
최공	4607
앉을	1236
2000원	2870
스테이크	3679
샌드위치	78
연대	5002
고민	958
크레마	3465
미접	3969
앉은	2162
놀이터	4559
있었어요	964
포근하네요	5443
보이니	5411
하하	619
평범합니다	4972
최고	256
아니라면	3717
맛있넹	5256
빨리지	5577
의자	335
태블릿	5569
않을	2783
증세	5492
브라운	2061
오고	2433
쾌적한데	1630
산만한	4305
않은	1765
노출	1427
쌍투스	5036
안이	1804
소문	3021
올라가서	3724
멋있고	4482
너무	14
지나갈	1280
들렀다가	1344
관련	1801
개도	2546
다소	292
보네요	1679
리코	3649
좋다고	1320
맛집	175
온것	5565
시트	4095
거지	4375
칭찬	1759
달지도	747
짜리	1986
보이는	782
대비	299
#잠실커피교육	4915
안좋길래	2575
않음	1210
붙여있었어요	3701
크기	110
훨씬	1490
마감	1230
가주세요	3760
들었네요	4175
하나요	4496
맛있네	101
왔을	1667
동대문	5410
알바생	68
착하고	2169
가라	4757
뗐음	2686
vegan	3318
나중	1465
빼면	2058
crust	2970
베이글	25
느와르	5248
크루아상	2124
빼주셨으면서	5461
편하고	1514
카페인	1677
차는	1966
아쉬운건	109
키작	5261
도우	2513
내려진	5048
기도	2098
사러가서	5324
ㅜㅠ	4265
한해	5045
뚫고	5034
푹신한	5289
ㅜㅡ	5444
ㅜㅜ	26
바스크	103
앉으라고	4645
놔주셨으면	2902
트여있는	4986
괜찮은데	3267
맛없을	2451
않겠음	1836
시킵니다	3927
남은	1412
팔방	1421
복작복작	4024
불쾌했네요	3426
봐요	146
얼마	2613
할듯	1560
드셨는지	5520
구석구석	2055
특유	2838
넓으나	2845
파르페	560
맥주	97
용하는	4026
타르트	149
다수	4674
뚜껑	2986
식당	1908
잡아주는	5562
있으신	281
술집	2240
성웅	4051
루이보스	2052
오메가	5603
치케	4394
맛없음	890
불안정해서	4283
맞지	405
추움	2643
outside	3362
추운	2084
쩝쩝	4746
모텔	5244
쓰는	734
산화	1270
겁니다	2855
방식	4215
가보고싶다고	5366
아무리	867
drinks	3371
존엄	3688
why	4177
지불	4143
큰길	5378
안정	4854
건지	894
기억남네요	2526
튀김	2679
트인	3832
테라스	36
그런데	579
할게요	3191
절대	198
손가락	2421
끝내	2630
느껴지는건	4672
정교한	3669
강함	3397
줬으면	4762
되어있어서	1220
해주십니당	2817
저녁식사	4487
강한	2697
맛있나	1678
ㅠㅜ	35
적도	1322
남자	1657
상품	2152
신다면	655
신당	4965
도의	4536
색도	3478
맞은편	1192
불편해서	2144
ㅠㅠ	952
않은데	1587
지나다	4035
했나	31
맛없었어요	1526
존예	5263
따뜻한	51
마곡	2617
궁금하네요	4238
탑승	932
싫으면	4296
해당	4477
아주	258
틀어주면	1042
조용	3103
포스	1585
고구마	1616
버령	2091
약수	4162
버렸	4388
무제한	5457
ㅡㅡ	1628
맛없고	192
발걸음	3659
값어치	2204
호젓해서	5311
an	2963
만족했어요	3123
코너	3916
흐름	1410
츄리	2400
가려	4835
as	2964
가까이	2372
at	3299
났음	4295
있는지	1570
최근	1504
부리	5166
부드럽고	535
나지	4108
bb	126
독일	3076
be	2938
낮은	1451
안되게	4398
로즈마리	4718
매직	3001
bl	5130
초록	5086
마시기	2489
뭐랄까	4160
해쥬심	5487
말차	148
이럴까	4442
맛있지도	3037
졸업	4495
by	3341
돌려주면	5239
안되는건	4399
성의	2464
#꽁치필름	4866
친절하고	511
내용	1415
정말로	473
부드럽게	1378
다신	3091
지나치게	4699
게임	1009
다시	91
food	2951
쟁반	3078
시도	2830
는걸	2519
맛없게	3866
적당히	1377
도장	3256
사람	38
인터넷	1374
계산	1999
#신월동카페	4919
무선	4099
통일	284
사랑	618
하시더라고요	2564
멋지고	5063
풍기는	4093
갈래	1194
차도	2095
오긴	4382
궁금해서	413
하면서도	3897
만들어놓으셨는지	5153
이빠이	5323
오기	1558
스몰	5398
동안	3196
스모	889
엄마	2429
따뜻하니	4558
아깝고	3277
받았을	3623
받아	205
needs	2972
which	3303
아쉬웠는데	4908
임니다	5547
덕함	4766
#양재역커피맛집	4917
프롤라	2288
죄송할	5264
요새	2066
안주	3854
보고있을	2181
하겠죠	3035
상하	812
같아서	2428
심각하게	1851
견뎌내던	4763
돼서	46
힌트	1482
친절하게	1337
완벽할듯	1612
관리	1173
쩌구	5361
차돌	698
분리	458
보여요	1187
1월	3496
구경	706
봤더니	3122
많고	60
조음	1529
for	3296
느끼해서	3455
평일	384
조은	3247
해도	2223
중독	5309
셀룰러	3966
아늑해서	2789
평이	2857
줄때	4309
구청	661
도전	1145
비오는	2574
알았네요	4101
사러	2253
이어	5521
이렇게	142
5/5	2210
않는데	1251
실패	3786
분만	4658
starbucks	2961
2월	4268
원하신다면	1429
아직	2131
로만	2026
필링	2200
go	3561
갔어요	1541
벌레	1774
있기는	4440
수가	1061
필리	3804
귀엽지만	5265
보려구요	3120
불친절해요	1521
좁아	1928
였다	295
테리어	3647
가루	1382
포근한	1561
즐기는	3517
해동	2823
promotion	3316
very	2463
3월	4516
넓어요	2624
아니야	4231
마지막	430
말곤	3884
여행	1968
계셔	4085
충전기	3853
곁들인	4621
역할	3775
때우기	4350
만드는지	3276
담소	4166
이염	4939
보기전	4103
순식간	4617
신기했어요	2394
카공	936
핫플	3562
빠쟉빠쟉	5604
놔시면	4373
토스트	2126
로리스	4987
모닝	4335
맛있지는	3823
얼어있어요	4937
in	2969
literally	3541
is	2778
it	3281
엉망	886
기함	4261
비싼	318
코로나	1154
불친절합니다	3419
하겠음	873
표현	3523
애매하게	3389
하셔야	4002
두라	2993
3천원	4457
긴가민가하거	5286
들어	3714
치킨	3648
엄청나오	5032
괜찮다고	4267
새로웠습니다	4771
생겼는데	2350
애용	4431
행복해	5301
끝났는데	5082
비쌈	1093
불만	4286
계속	1931
6월	2628
않는듯	3150
요소	852
쿠션	2143
마실까	4566
읽거나	1985
애원	5435
행복한	2022
콜로니	3694
어짜피	3943
연하	1681
떠들면	1972
출입	3937
순간	4616
places	3366
불친절한줄	4962
패션후르츠	3172
되어있는	3184
울리는데	3250
연한	4280
보는둥마는둥	4794
인왕산	4942
2500원	3903
가하기	5486
했으면	1727
평점	179
켤레	4710
키즈	1869
협소	1795
조절	5481
티슈	5463
앉진	5192
시켰는데	1294
뒀으면	2028
마치	558
있나요	2627
부끄러운줄아세요	5359
하러	769
second	3320
막기	4413
that	3305
없으신	5544
분명	2525
가져가면	208
높고	2119
me	2947
알겠어	5185
연해	2063
8월	3948
떨기	2304
들르기	4724
말소리	2239
존재	2315
스미스	4515
모던	2217
붙어있는	1405
3일	2611
싶어서	720
my	3323
점도	3492
처음	144
천원	498
이용	900
얼그레이	241
버림	504
감슐랭	4966
크나	2874
게다가	1648
감사했어요	3188
이요	1277
근방	2386
버린	4001
놓고	4158
알았음	174
장사	2538
no	918
점포	3940
2021/11	4916
올라간	555
#잠실루프탑카페	4867
상황	1556
몬티	3673
라떼	239
하려	3183
of	2942
on	2940
pretty	3313
나가라는	3957
무슨	630
or	4192
ㅋㅋㅋㅋ	691
무스	729
프릳츠	4416
괜찮냐고	4489
먹었어요	1045
알았으면	2752
다른데서도	4697
안되고	3978
반겨주시고	4458
찢어지는	5371
타운	1880
테이크아웃	806
괜히	1643
반려견	4590
찝찝하네요	5292
씀다	5596
옛날	319
좋아	635
미술관	2604
느낍니다	3696
데시벨	4436
6일	5033
봐야지	953
템포	5066
혼났네	2914
보게	3500
찾는	4429
쫀득쫀득	1380
네모	3925
이런게	528
업무	3614
감사해요	2705
그럼에도	3723
건가	1693
덕후	5302
풍부한	4484
they	3292
들에게	4510
소비	5446
하셨으면	3462
이탈리안	5426
젝트	3774
다양하고	1811
노원역	224
특징	1508
코팅	1538
them	3319
갔다가	1903
목도	2290
있을까요	4938
넓은데	4018
이유	163
건강	3934
브라질	2059
보일듯	1546
치노	3612
viral	5530
해주시더라구요	3119
이탈리아	3872
무시	1668
뱅쇼	3016
적당한	2549
해주셔서	1933
히든	4038
끝판	1923
했다	3704
목동	4600
만들기	1687
많으시고	4554
기회	4498
착한	4738
차분하고	4432
넘어가는데	4604
했네요	738
쳐서	2866
맛있다는것	5533
정도	389
은은한	3681
sk	3964
마켓	754
so	2142
나왔는데	2407
간만	3053
이디야	1626
가면	429
st	3944
맛있었고	291
시험	3833
전혀	2272
나갈	1024
터리	3516
기다려야	4316
안쪽	2163
ideally	4193
다양하게	2129
솔티드	3677
느껴	4380
스벅	510
보고	756
to	2967
입안	3486
핸드	512
정돜	1443
크하는	2316
나쁠수가	3945
받음	2179
잡혔는지	5539
전형	3239
동의	4311
계신	4334
하루	1365
그나마	1376
대형견	1437
공중목욕탕	1835
아쉬웠습니다	2343
천장	359
죄송하고	4219
받은	180
있지만	367
up	3376
이인	152
편이였네요	776
받을	966
때메	1717
장소	847
연예인	3991
보러가요	3179
커서	2426
없었고	3753
가고싶어요	4341
레몬에이드	2666
은근	2775
"#내돈내먹	4887
this	4195
타이어	4422
사망	5434
애정	475
받이	2149
늦게	23
주력	787
갈릭	1399
느껴지지	3390
깜놀	3608
포스트	4739
망고	1742
계실	3846
봐야겠어요	4698
싶다	2442
빵빵	446
아이스크림	514
갈릴	1964
들어가길	4982
모두	315
봤음	3782
도대체	1783
좁은	1509
빙수	222
전화	3189
했던	580
들은	2088
#친절한카페	4922
we	4189
치아바타	197
갈만	702
내려가야하고	5299
비싸다	2342
청계천	4611
밝은	1328
먹자마자	2757
꽃향	4990
데워져서	5319
맞고	1313
그래서	598
생기다니	877
까페	1242
즈음	3095
타임	3017
즐거운	5532
나게	628
난감	4043
신기하고	1737
위해	1688
즐거움	5161
바쁘면	5195
퀄리티	351
존맛탱	1770
튼튼한	3857
봤지만	176
좁음	3700
방역	4592
시끄러	1618
맹맹하고	1151
들을	1487
바이브	1702
주로	1137
좋았네요	3740
깨끗	901
들렀는데	414
달아서	2016
좋다는	5015
들었어요	1821
포스팅	5393
넘치세요	4786
오타	3628
이점	3827
뒷골목	4034
10년	5592
겨울	1619
하였다	4541
들이	2651
이전	2689
당했는지	4111
아이스	238
좋겠다	2977
들어간거	3010
인한거	4371
더러	2691
yg	5298
인스타	1002
당신	4226
오틀리	1965
좋아져요	1713
만족하실듯	4813
플라스틱	739
실함	5241
겨우	5141
미각	206
미가	2569
wifi	3365
린다	362
않았구	2262
모드	4652
잠시	2724
아가	5297
치는	4734
안가요	4344
힘들다	2069
한가지	2702
있었는데	1463
샘플	4836
온전히	4846
모든	879
이제	1299
시원하게	2229
ㅠㅠㅠㅠ	2648
있구요	2811
폐쇄해	4625
가득해서	644
있어	837
금방	2427
개량	5583
이정	2203
파삭	2049
다양	2123
공부	689
용산	2498
파티션	4168
우리동네	4969
후추	3039
out	3293
곧바로	4522
사면	2375
헤치신	4759
해주시는	2264
칼로리	5513
붐비지	309
get	3282
콜팝	129
파세요	3708
전후	5046
copy	3294
잠실	2452
나고	8
성수동	3427
일이	2320
않는다	3228
맞았어요	1850
충전	123
살린	322
시원하고	3202
일인	4644
나초	2190
해주시니	5591
찰떡	4032
편차	2733
행동	4673
한적하고	4181
저렴해요	1768
쌉싸름해요	3208
형식	3210
모르지만	3646
가까운	4828
저희	1496
물어보지마라	3635
뷔릴레	589
컨셉	919
추워서	1442
왠지	4318
때문	501
함량	5402
미안했을	4129
푸드	3125
읽을	247
찍으시는	4765
인정	527
맞춰	4713
오드리	466
싫어해서	2655
여럿	1891
용서	3829
종일	3502
몰라용	4230
리도	4752
다르긴	3602
연락	4048
종이	354
오른쪽	4039
비아	1724
별도	4546
여러	435
움직일	5445
고소하니	1870
내지	3586
만들어주셨어요	1879
마시고	503
같더라구요	5355
났어요	3545
참신한	4493
like	559
교대	4314
없는거였음	4963
보기	127
푸딩	1288
삐빅	4451
해주세여	5017
않았고	3611
크는	5317
종자	3970
심플	4619
방울	5498
이상한데	3487
퍽퍽	1606
머신	3817
나구	1182
#내돈내먹	4861
기억나네요	5179
작아	5392
미쳐	4627
안감	1671
콜라겐	5075
상호작용	4190
거기	3007
선곡	906
비싼데	2529
나와서	1848
맞춰주시는	5350
식물성	1150
느낄	2885
에티오피아	3534
가벼운	293
을지로	2097
정해	5121
실화	810
고생	3811
심한	4046
드라이	3070
느낌	186
버렸다	2631
이러고	4338
싼데	3709
좋았습니다	597
가미	4070
밝아서	5044
반죽	2186
비싸도	5186
팥빙수	3720
머스켓	5308
굿굿	1934
제품	3613
저럭	5225
후기	259
대신	1938
안나는데	5147
몰두하셨으면	5566
느끼	944
상도동	4065
좋을	296
일정	2992
하며	2103
뽑아	4214
하면	210
느꼈는데	5403
디스	5587
마냥	2165
뿌려진	4511
좋은	131
하시는거	4250
망치	4733
했다는것	4957
튀는	2287
심해	4201
하시는게	4244
코드	1484
되서	1153
달콤하니	2807
부분	9
되어도	3744
부부	815
지저분함	4831
단연	672
바질	2056
품도	5291
만큼	844
없었던	1847
고서	5197
들러서	1281
저렴	915
녹는	1069
brownie	2937
써요	1089
좋음	249
복잡하고	4221
드립니다	656
가방	3195
보드게임	2678
파푸아뉴기니	3994
나와요	2685
오리진	3531
입은	4574
테이블	390
어울림	2235
파는데	5097
모르고	3987
좋아하고	474
만남	1911
작업	1372
의견	4464
주말	762
친절하셔요	2511
혼내듯이	4945
비쌉니다	1741
연령	2134
힘든	346
힘듦	2005
기프티콘	4154
방음	5021
블루베리	116
들어가있어서	534
물어보니	2461
힘들	2636
노트	3520
먹고싶은	3116
매머드	3393
먹고싶을	665
레트로	1895
입니다	476
앉았는데	3552
흠잡을	5579
야외	1106
우선	4444
나른해져서	4700
페너	1039
다른데	3625
좋았어요	216
영화	3129
까눌레	53
안경	2657
간단하게	3027
입니당	2680
시키니까	2827
할만	2130
자연	2030
알찬	4057
레이	2645
#청계천카페	4901
앉게	5211
방이	3921
쩐내	5588
않으시고	5137
cozy	3326
길어서	1852
쇼파	255
배워	4481
새로	846
이즈	1076
걷기	1906
궁극	4696
wish	3306
솔직히	194
느껴졌습니다	3505
만듭니	3658
싱할	4755
1000원	977
않게	1695
민초	2634
없었다	4465
있을	418
안되나요	3433
여의도	4016
많은데	790
소상	4092
브륄레	1017
입자	3725
카푸치노	4306
종종	680
시럽	1452
고소	2213
시키는	3166
구나	4014
먹었던것	4984
천지	2500
잇음	3130
취소	4157
변함	437
들었다	2300
마셔서	2773
걸까	4223
권고	5508
대단한	3638
이집	774
담아	1722
느낌이었습니다	3447
카라멜	542
갸또	1769
차라리	3566
않고	693
창렬해	5102
써놓으세요	5422
좋아할것	3230
등잔	3942
믿고	2812
입장	386
제한	1174
도감	3533
어쩐지	4317
있음	443
아담하고	2106
pcr	5427
힙해	4946
가보	5571
심해서	1650
저렴해서	1673
옥수수	1855
오는	1098
가볼	1862
나왔네요	3585
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	3569
하니까	1865
오늘	440
가본	1201
with	2962
깡패	1683
비용	3873
4천원	4339
국내	4953
맛있긴해	5512
도착	157
문화유산	1897
추가	117
힙함	3794
service	4191
몇몇	369
coffee	670
점심때	1237
there	2939
lady	2953
갤러리	1708
비우	4549
맛있을거	5154
다음	96
앞서지	4535
여름	449
완벽했을텐데	4433
차례	4587
파스	5223
있는게	2232
무엇	777
생활	1644
단위	5497
아몬드	4097
리필	4995
일줄	3437
ㅋㅋㅋㅋㅋㅋㅋㅋ	4748
남기는데	3890
남겨	1777
움직이시는거	5613
콜드	2668
베리	648
올리고	2770
삼면	3882
같아용	4816
작용	4950
된다고	760
포장	479
어둑한	1577
많긴한데	3905
않았습니까	4979
확보	1799
되어있다는	5132
개맛	107
차로	592
고수	2271
스스로	5500
스탭분	3058
소소한	168
통창	1876
입점	3054
핸드폰	2503
다임	2382
같아요	617
않았던	1481
의외로	796
들르는	431
최대	4071
인증	4968
가봤지만	4087
트였던	5087
기름	2076
알았어요	4596
친절하셨습니다	2207
하시면	2562
안좋습니다	5391
플레인	2417
들지	4532
절로	2282
평가	2749
플레이	235
산미	1204
인지	3471
맛있는건	3900
맛있는거	3171
#문정로데오거리카페	4890
불편합니다	549
한다면	4184
해준다	2777
해달라고	4028
#청수당	4911
조용히	1672
태워	2771
향신료	2078
문어	3870
우수	2459
결정	5454
가파른	4320
비율	4844
미친	5148
아니지만	1028
콘센트	459
합리	2270
결제	2468
로빈	920
스터디	1806
여러가지	1468
마시다	2922
딱딱한	2146
하는데	1334
변화	1604
almost	3315
찾아갔는데	757
경우	1474
기만	883
조각	1734
점바점	4285
빌려주셔서	1849
아치	5262
놀랐음	2319
끼는	4210
아까	5098
추천	481
좋지는	2638
힘들지만	3431
소속	4064
내보내셔서	4580
먹을수	2373
설거지	5151
같아여	954
주문	172
계열	1729
같아오	4354
오더	1589
다는건데	4646
화분	1544
않았다	2079
설치	1794
이야기	1871
머쓱	3621
진심	1543
카톡	4793
저리	4827
카토	1067
아침	3959
위로	829
먹어봣음	5482
작음	467
스웨덴	5395
적립	2456
괜찮네요	1731
늦게까지	2688
cause	2948
묻어	5152
마시는	1206
저만	1319
체적	1458
작은	1439
busy	3283
느꼈다	3693
실력	1983
잡아	968
없애주고	3661
일지	3148
#벌툰잠실새내점	4880
#스벅	4893
지나가다	2801
청포도	1978
잉글리시	3436
블루마운틴	3995
줍니다	4207
낮고	3240
테마	1469
마트	2374
평준화	2577
딱딱해	3490
스벅리저브	3573
억지로	4360
평범해요	1278
물어	3781
좋을지도	4144
독특하고	1857
딱딱함	4599
성공	374
승부	325
많았고	4100
런가	2177
버블	4333
않을듯	3796
개못	3810
맞다고	4669
불친절하지도	5383
마다	3818
끝나서	1761
혐오	1868
돼요	2323
동쪽	4428
치한	5318
앉기	4775
귀엽다아	2799
작아요	3644
내추럴	5405
마당	3790
프라이어	5238
마틸	4396
없어도	420
페니	663
환불	4632
키치	2286
시끄럽다	2782
부드러워요	3680
현재	166
휴식	4851
담요	1225
누르면	2367
맛남	2
심했습니다	5349
억세	4777
#남돈내먹	4892
거나	1826
rooftop	3331
도구	250
단점	462
팝송	4657
전망	338
추구	4505
공사	849
편의점	2533
맛있었어요	564
스벅답	4591
빠삭하	3243
생기셨지만	5464
이었지만	2215
말투	1360
사먹었는데	4152
종이컵	1820
놓는지도	4692
"길	3918
칩니다	3046
나왔어요	1631
장안	2136
#잠실새내이색데이트	4879
대안	1751
숲길	4308
언성	3216
가져가서	5019
라며	4858
텁텁함	4456
치즈케잌	2220
현저	3783
맞나	2424
라면	2306
불친절한	881
친절하다	2721
유행	3227
불친절해서	2260
불친절함	1575
세척	5589
사라다	5523
닉값	5064
소스	1048
좋진	1691
제휴	4088
돌고	2603
온도	1600
않은듯	4728
뎁혀	4222
먹어	145
좋지	2927
추출	2568
wasn	3330
꽃다발	5029
세계	1052
자제	4006
시끄러운데	3012
09~02	4128
솔솔	2440
주민	650
쏘하고	5320
오르긴	3743
has	3350
추합니다	3821
독특했어요	4571
나누느라	4232
모로	3409
귀족	5276
uncomfortable	3354
없다면	5526
모르겠고	728
마땅한	5529
자물쇠	2396
프렌차이즈	2540
주방	1832
한번	201
해주는	1416
내고	2840
묵은	3576
추워요	1805
스트로우	4500
많다	1096
먹었고	5183
관리자	4137
신림	4485
다니는데	4013
몰랏	3127
시키거나	4676
소식	3167
무자	1988
그랬어요	2325
만들어요	3429
2800	3960
무인	578
호불호	1788
만드는	4425
하시는지	2157
외국인	2876
묶은	4774
모르겟구	1823
early	3280
건축가	4173
신맛	1326
21년	3494
있는거	4145
근대건축	4174
있는건	3159
꾸준히	880
관리인	5450
만족도	1860
슬러시	2868
무조건	1763
들어가면	1929
그럴만	5284
독특한	159
충분히	352
몇번	1674
이쁘고	1108
야할것도	4802
직장인	651
말씀드립니다	4665
time	3311
자리는	2140
아닌가요	4518
페퍼	884
흔하지	5372
드시지	2198
자신있게	4415
하는말을	3851
펠트	400
달아요	122
22년	3495
딱이에요	4022
포즈	3395
만족할	353
생겨나기	4570
put	3335
생각나서	736
걸렸어요	4608
추측	5456
친절한데	1624
누텔라	1659
여직원	1357
교환	4254
있지	840
물어보는말에	3151
죄책감	4395
발라드	2405
교회	3115
먹지도	3141
평균	845
비주	396
밀크쉐이크	3204
어떨지	1553
light	3361
문의	1958
않아도	4430
디자인	283
앉으면	4332
힘들잖아요	5518
해보였습니다	4437
묻어나오니까	4935
실링	1530
#빽다방가락시장역점	4883
조용함	2370
준다는게	5181
출구	2784
조용한	696
는데	3096
비싸네요	4104
스토어	2453
그래요	2247
느껴지고	2557
10:30	4977
싶은데	2744
ㅋㅋㅋ	83
디져트	942
애견	2137
보통	753
감사했습니다	1875
적어도	3537
5000원	3271
어쩌지	5279
할아버지	5068
주변	659
해먹	2155
실망	803
단순히	3518
생각난다는게	5549
액체	4573
졸고	2591
#잠실새내역카페	4913
뿌린	3467
자주	667
중국인	2499
바라는	5510
호스	1837
학부모	4589
같지만	1156
에어컨	445
오픈	969
나왔다고	3422
쓴맛	2570
조금	22
나가는	2410
대요	3414
before	3379
촉촉해가지고	5285
많으니	3423
차분하셔서	5468
데이트	3391
맛있더라구요	156
좁아서	1166
팬케익	2506
텍스쳐	2897
인간	4288
창렬	3913
이건	869
개방	1152
친절하셨어요	590
떠나서	2873
consider	3321
있던데	976
보고싶다면	5131
돌아봐	5496
선택	114
잡은	2675
시켜서	1103
전문	2352
예쁘지만	2512
있습니다	930
맛있었어용	1383
걸터	4211
맨날	1043
물이	4459
애초	2380
#문래동카페	550
당일	1475
해놓은	3126
녹아버러	5335
카페	57
비쥬	4114
본토	5417
미디어	5542
their	3308
있었습니다	1226
문정	5597
모름	4148
아로마	4419
구독	196
구도	5379
단지	2395
point	3570
빼고는	2227
계절	1055
가신다면	4401
나실이랑	5212
수다	1350
배짱	2825
양은	1198
앙금	2430
제로	4447
혹시	1282
위아래	1664
평범한	1453
아쉬워서	3452
바꾸셔야	4411
식물	1981
clean	3360
감이있지만	4161
문제	1940
베버	3665
#가락동카페	4904
오고싶은	1466
않았나	5150
출근	4576
웬만한	3479
않다는	342
#을지로카페	4900
been	1155
맛있는지	2040
발견	2436
힘들었어요	1402
일찍	2619
도와줍니다	3672
왔다가	4322
별로	138
손바닥	3993
서비스	314
불편하다는	4217
군데	1163
지하철역	5386
허탕	4719
어떻게	1723
부속	1899
you	3333
논현	5120
숙대	5146
시켜요	4096
겁나	64
먹음	1941
설탕	1839
커요	2054
데리	4832
힐링	1041
불편했지만	1808
정리	3117
만족스러웠습니다	1951
먹은	2193
받고	1507
좁게	4170
지역	1355
소규모	3515
밸런스	3477
탄거	4307
trying	3347
보는	773
충격	2331
타고	4355
왜케	33
먹을	76
좋습니다	866
들게	3844
토마토주스	5538
하는데도	1352
ㅠㅠㅠㅠㅠㅠ	2649
탄천	4178
보니	88
정말	263
없다고하니	4237
부드러운	2542
대응	1706
머선일	3848
안나	150
천국	2730
조용하니	3601
올게요	4358
듣고	5028
hot	4870
괜찮은	327
브루잉	3512
졸귀	3910
괜찮을	3048
투샷	4040
괜찮음	519
먹었던	2462
노후	5280
보틀	2225
계시는	2710
어썸	5013
칸막이	2703
스러웠습니다	3651
이구	132
먹자	731
맞는	380
인공	3615
패스	3542
좁고	1342
보다	2652
쯔업	5191
들고	1284
좋았는데	2238
상봉	2364
되어있어요	1756
얼마나	4397
안내	1522
밝고	2118
있어서	248
3300	5338
안남	2189
폐기	4736
밀크	521
그러는지	2861
아줌마	3217
지오	4907
잦음	4747
만든	1784
아까워요	3912
생각나요	1252
돋아여	5442
고요한	2596
되어	366
아보카도	520
전반	781
레모네이드	2014
한가한	2473
만들	3445
맘데	4156
저번	2107
않나	2029
되지만	1828
하겠습니다	3836
괴물	5117
나눠	4346
구워서	3869
셰퍼드	5339
소음공해	5007
망티	3199
로소	4109
느끼하고	2748
ㅎㅎㅎㅎ	2886
괜찮았지만	3004
진열	3596
사이즈	673
계셔서	3808
캐릭터	1409
동굴	3006
캐년	5204
별루	1250
밀키	1922
5천원	2751
수도	2523
어울렸어요	3009
물어봐도	3425
붐비는	227
some	2950
친절히	2266
앉혀놓은	5595
받았는데	3231
유럽	1074
바깥	1456
올해	4479
기복	5004
느껴진다	12
놀라고	2039
#올림픽동원스벅	4897
덕분	1499
얹으세요	4785
흑임자	1101
기본	243
just	2936
서는	3765
야해요	990
아쉬움	1796
받습니다	5390
지켜진	4629
절미	3453
2022	4037
새벽	230
혜자	1610
아쉬운	2145
카드	2000
로스팅	2692
보던	4903
스러워	2912
철권	4270
즐겨	3514
읍니	5534
왤케	4601
절반	388
끝맛	5003
제리	5543
가서	793
긴머리	4761
노랑	1087
늦게나가려고	4299
장점	453
안녕	5307
해놓고	5421
좁아요	2365
가봐요	3100
건대	3737
무직	5594
만하	1863
무지	1937
샬롯	4886
벨벳	2623
아쉬웠네요	2572
노란	3033
가성	1609
합쳐진	679
쳐다도	4336
ㄱㅊㄱㅊ	1105
좋아서	397
정모	2918
가세	1286
들어가니	1081
프로세싱	3508
토닉	5536
스코티	5035
직원	214
노래	817
넣으신	5505
오후	763
안된다고	1800
웬만하면	3443
버섯	5157
만해	730
면서	1725
어지간하면	861
벽면	4133
#morninggroove	4874
기분	383
아인슈패너	4474
알았는데	585
평화로운	2551
싶지가	3622
뽑으시려면	3062
기부	5274
조명도	4582
조아요	2667
#내돈내산	591
날아갈	5494
필수	1303
헤치고	5423
좋아해요	4185
돼지	4345
먼저	1519
커피빈	3767
더블	2083
이긴	1715
tart	3377
마시면서	3128
봤는데	633
이길	2911
추출량	5049
어렵습니다	5079
젤루	5233
준비	1531
있으나	191
ㅜㅜㅜ	5511
모르겠습니다	3040
크로	425
좋아하지	3529
있으면서	2629
menu	3295
본데	2729
환상	253
하느라	3582
버셨	4491
나은것	4247
작게라도	4796
3388	3914
좋게	766
일주일	3949
커팅시	4445
제대로	124
되는지	4476
타치	4462
딱딱하고	3275
다가	86
아니라고	2205
발길	911
미는	3121
soso	3560
남녀	456
알면서	5100
외관	3924
#꽁치그라피	4872
아닌거	794
오셔서	3059
같은건	3192
싶네요	3203
같은거	2665
지은	3939
요즘	615
인기	1960
만족스럽다	5129
지인	513
고요	3084
가시는	668
아니고	997
좋고	300
되나요	2505
집앞	2449
유료	4054
이상해요	2359
낭낭	4080
청결	800
받침	2616
듣기	2161
벗겨지듯	4841
같은게	4999
싫으신	5615
코코넛	1293
올라가는	1815
어디서	2100
도넛	780
아늑했어요	5011
이뻐서	4082
미니	3140
바코드	3428
아는	669
굳으면	3237
탈출	1493
쫀득하	4326
운영	1127
아늑	2324
응대	1803
해보고	2990
정문	3384
난다	2736
오랜	626
느끼지	5081
입고	3643
전부	1816
downside	4426
쫀득함	5041
크루	1091
